netName,util,cp,N,totPins,avgPins,bboxArea,bboxAr,bboxX,bboxY,bboxPerim,numPins,numVias
us10/FE_RN_63_0,65,1600,11194,43332,3.871,1.320,3.667,2.200,0.600,5.600,2,4
us10/FE_RN_42_0,65,1600,11194,43332,3.871,0.840,0.048,0.200,4.200,8.800,2,2
us10/FE_OFN771_n718,65,1600,11194,43332,3.871,0.200,5.000,1.000,0.200,2.400,2,2
us10/FE_OFN770_n718,65,1600,11194,43332,3.871,126.000,2.571,18.000,7.000,50.000,6,15
us10/FE_OFN749_sa10_4,65,1600,11194,43332,3.871,544.000,0.735,20.000,27.200,94.400,15,36
us10/FE_OFN690_n598,65,1600,11194,43332,3.871,5.281,2.363,3.533,1.495,10.055,2,4
us10/FE_OFN674_n739,65,1600,11194,43332,3.871,154.800,0.478,8.600,18.000,53.200,6,16
us10/FE_OFN655_sa10_5,65,1600,11194,43332,3.871,0.280,7.000,1.400,0.200,3.200,2,2
us10/FE_OFN594_n789,65,1600,11194,43332,3.871,101.200,0.836,9.200,11.000,40.400,5,15
us10/FE_OFN536_sa10_6,65,1600,11194,43332,3.871,36.080,0.134,2.200,16.400,37.200,7,14
us10/FE_OFN535_sa10_6,65,1600,11194,43332,3.871,1.920,0.083,0.400,4.800,10.400,4,4
us10/FE_OFN527_sa10_0,65,1600,11194,43332,3.871,771.840,0.931,26.800,28.800,111.200,24,73
us10/FE_OFN514_n760,65,1600,11194,43332,3.871,372.227,0.573,14.600,25.495,80.190,6,20
us10/FE_OFN513_n760,65,1600,11194,43332,3.871,309.520,1.452,21.200,14.600,71.600,12,36
us10/FE_OFN464_sa10_1,65,1600,11194,43332,3.871,2401.280,0.299,26.800,89.600,232.800,18,52
us10/FE_OFN433_n651,65,1600,11194,43332,3.871,177.120,0.659,10.800,16.400,54.400,8,21
us10/FE_OFN432_n651,65,1600,11194,43332,3.871,0.600,1.667,1.000,0.600,3.200,2,0
us10/FE_OFN405_sa10_7,65,1600,11194,43332,3.871,403.200,0.635,16.000,25.200,82.400,9,31
us10/FE_OFN283_sa10_2,65,1600,11194,43332,3.871,383.160,0.903,18.600,20.600,78.400,12,37
us10/FE_OFN165_n794,65,1600,11194,43332,3.871,599.040,0.722,20.800,28.800,99.200,12,40
us10/FE_OFN163_n794,65,1600,11194,43332,3.871,0.740,8.802,2.553,0.290,5.685,2,4
us10/FE_OFN162_n794,65,1600,11194,43332,3.871,72.000,1.389,10.000,7.200,34.400,5,13
us10/FE_OFN88_sa10_5,65,1600,11194,43332,3.871,0.000,0.000,0.600,0.000,1.200,2,2
us10/FE_OFN87_sa10_5,65,1600,11194,43332,3.871,746.760,1.157,29.400,25.400,109.600,19,46
us10/FE_OFN75_sa10_3,65,1600,11194,43332,3.871,252.960,0.608,12.400,20.400,65.600,10,23
us10/FE_OFN10_sa10_1,65,1600,11194,43332,3.871,505.920,0.684,18.600,27.200,91.600,13,44
us10/FE_DBTN20_sa10_1,65,1600,11194,43332,3.871,276.480,1.333,19.200,14.400,67.200,13,35
us10/n40,65,1600,11194,43332,3.871,666.400,1.176,28.000,23.800,103.600,12,40
us10/n59,65,1600,11194,43332,3.871,2.400,15.000,6.000,0.400,12.800,2,4
us10/n64,65,1600,11194,43332,3.871,1.745,1.048,1.353,1.290,5.285,2,4
us10/n65,65,1600,11194,43332,3.871,0.000,0.000,0.000,6.000,12.000,2,2
us10/n70,65,1600,11194,43332,3.871,26.640,0.122,1.800,14.800,33.200,2,10
us10/n74,65,1600,11194,43332,3.871,1.200,7.500,3.000,0.400,6.800,2,4
us10/n192,65,1600,11194,43332,3.871,0.320,2.000,0.800,0.400,2.400,2,2
us10/n203,65,1600,11194,43332,3.871,78.200,0.148,3.400,23.000,52.800,2,10
us10/n398,65,1600,11194,43332,3.871,2.240,1.143,1.600,1.400,6.000,2,6
us10/n399,65,1600,11194,43332,3.871,0.160,4.000,0.800,0.200,2.000,2,2
us10/n400,65,1600,11194,43332,3.871,0.680,0.059,0.200,3.400,7.200,2,2
us10/n424,65,1600,11194,43332,3.871,1.440,0.250,0.600,2.400,6.000,2,2
us10/n425,65,1600,11194,43332,3.871,0.000,0.000,0.000,11.200,22.400,2,6
us10/n426,65,1600,11194,43332,3.871,1.440,1.000,1.200,1.200,4.800,2,4
us10/n427,65,1600,11194,43332,3.871,2.400,1.667,2.000,1.200,6.400,2,4
us10/n428,65,1600,11194,43332,3.871,1.640,41.000,8.200,0.200,16.800,2,8
us10/n429,65,1600,11194,43332,3.871,870.400,0.753,25.600,34.000,119.200,9,31
us10/n434,65,1600,11194,43332,3.871,29.240,0.395,3.400,8.600,24.000,2,2
us10/n435,65,1600,11194,43332,3.871,1.920,0.187,0.600,3.200,7.600,2,2
us10/n436,65,1600,11194,43332,3.871,0.000,0.000,0.000,1.400,2.800,2,2
us10/n437,65,1600,11194,43332,3.871,3.400,85.000,17.000,0.200,34.400,2,8
us10/n438,65,1600,11194,43332,3.871,0.160,4.000,0.800,0.200,2.000,2,4
us10/n441,65,1600,11194,43332,3.871,116.064,0.755,9.360,12.400,43.520,7,15
us10/n442,65,1600,11194,43332,3.871,535.458,1.112,24.400,21.945,92.690,12,39
us10/n444,65,1600,11194,43332,3.871,22.400,0.179,2.000,11.200,26.400,2,6
us10/n445,65,1600,11194,43332,3.871,0.000,0.000,0.000,2.200,4.400,2,2
us10/n457,65,1600,11194,43332,3.871,9.600,0.417,2.000,4.800,13.600,2,6
us10/n458,65,1600,11194,43332,3.871,1.120,0.571,0.800,1.400,4.400,2,2
us10/n459,65,1600,11194,43332,3.871,0.840,0.429,0.600,1.400,4.000,2,6
us10/n460,65,1600,11194,43332,3.871,0.240,0.667,0.400,0.600,2.000,2,2
us10/n461,65,1600,11194,43332,3.871,0.120,3.000,0.600,0.200,1.600,2,2
us10/n462,65,1600,11194,43332,3.871,0.800,5.000,2.000,0.400,4.800,2,4
us10/n463,65,1600,11194,43332,3.871,0.240,6.000,1.200,0.200,2.800,2,4
us10/n464,65,1600,11194,43332,3.871,2.280,0.158,0.600,3.800,8.800,2,2
us10/n465,65,1600,11194,43332,3.871,40.000,2.500,10.000,4.000,28.000,2,8
us10/n466,65,1600,11194,43332,3.871,1.160,29.000,5.800,0.200,12.000,2,4
us10/n467,65,1600,11194,43332,3.871,3.080,0.636,1.400,2.200,7.200,2,2
us10/n468,65,1600,11194,43332,3.871,5.320,0.368,1.400,3.800,10.400,2,4
us10/n469,65,1600,11194,43332,3.871,0.280,0.143,0.200,1.400,3.200,2,2
us10/n470,65,1600,11194,43332,3.871,0.040,1.000,0.200,0.200,0.800,2,0
us10/n471,65,1600,11194,43332,3.871,2.240,14.000,5.600,0.400,12.000,2,4
us10/n472,65,1600,11194,43332,3.871,0.120,3.000,0.600,0.200,1.600,2,2
us10/n473,65,1600,11194,43332,3.871,1.400,0.029,0.200,7.000,14.400,2,6
us10/n474,65,1600,11194,43332,3.871,1.600,0.100,0.400,4.000,8.800,2,2
us10/n475,65,1600,11194,43332,3.871,1.040,26.000,5.200,0.200,10.800,2,4
us10/n476,65,1600,11194,43332,3.871,0.880,22.000,4.400,0.200,9.200,2,4
us10/n477,65,1600,11194,43332,3.871,0.600,15.000,3.000,0.200,6.400,2,4
us10/n478,65,1600,11194,43332,3.871,13.680,4.222,7.600,1.800,18.800,2,4
us10/n479,65,1600,11194,43332,3.871,0.240,0.167,0.200,1.200,2.800,2,2
us10/n480,65,1600,11194,43332,3.871,1.320,3.667,2.200,0.600,5.600,2,4
us10/n481,65,1600,11194,43332,3.871,3.960,0.818,1.800,2.200,8.000,3,5
us10/n482,65,1600,11194,43332,3.871,0.800,5.000,2.000,0.400,4.800,2,4
us10/n483,65,1600,11194,43332,3.871,9.600,0.417,2.000,4.800,13.600,2,6
us10/n484,65,1600,11194,43332,3.871,1.200,0.833,1.000,1.200,4.400,2,4
us10/n485,65,1600,11194,43332,3.871,1.440,0.250,0.600,2.400,6.000,2,4
us10/n486,65,1600,11194,43332,3.871,0.000,0.000,0.000,7.800,15.600,2,2
us10/n487,65,1600,11194,43332,3.871,0.000,0.000,0.000,13.200,26.400,2,4
us10/n488,65,1600,11194,43332,3.871,18.720,13.000,15.600,1.200,33.600,2,8
us10/n489,65,1600,11194,43332,3.871,2.800,1.429,2.000,1.400,6.800,2,4
us10/n490,65,1600,11194,43332,3.871,2.800,0.700,1.400,2.000,6.800,2,4
us10/n491,65,1600,11194,43332,3.871,0.960,2.667,1.600,0.600,4.400,2,4
us10/n492,65,1600,11194,43332,3.871,0.960,0.667,0.800,1.200,4.000,2,2
us10/n493,65,1600,11194,43332,3.871,0.960,0.167,0.400,2.400,5.600,2,2
us10/n494,65,1600,11194,43332,3.871,0.280,0.143,0.200,1.400,3.200,2,2
us10/n495,65,1600,11194,43332,3.871,9.520,0.206,1.400,6.800,16.400,2,6
us10/n496,65,1600,11194,43332,3.871,14.040,4.333,7.800,1.800,19.200,2,8
us10/n497,65,1600,11194,43332,3.871,0.960,0.042,0.200,4.800,10.000,2,2
us10/n498,65,1600,11194,43332,3.871,0.200,0.200,0.200,1.000,2.400,2,2
us10/n499,65,1600,11194,43332,3.871,1.440,0.250,0.600,2.400,6.000,2,2
us10/n500,65,1600,11194,43332,3.871,0.000,0.000,0.000,2.200,4.400,2,2
us10/n501,65,1600,11194,43332,3.871,1.600,40.000,8.000,0.200,16.400,2,4
us10/n502,65,1600,11194,43332,3.871,1.320,0.273,0.600,2.200,5.600,2,6
us10/n503,65,1600,11194,43332,3.871,1.280,32.000,6.400,0.200,13.200,2,4
us10/n504,65,1600,11194,43332,3.871,108.040,0.507,7.400,14.600,44.000,2,8
us10/n505,65,1600,11194,43332,3.871,0.440,11.000,2.200,0.200,4.800,2,4
us10/n506,65,1600,11194,43332,3.871,0.280,0.143,0.200,1.400,3.200,2,2
us10/n507,65,1600,11194,43332,3.871,0.880,5.500,2.200,0.400,5.200,2,4
us10/n508,65,1600,11194,43332,3.871,1.440,4.000,2.400,0.600,6.000,2,4
us10/n509,65,1600,11194,43332,3.871,1.120,7.000,2.800,0.400,6.400,2,4
us10/n510,65,1600,11194,43332,3.871,50.400,0.714,6.000,8.400,28.800,2,8
us10/n511,65,1600,11194,43332,3.871,0.720,4.500,1.800,0.400,4.400,2,2
us10/n512,65,1600,11194,43332,3.871,0.000,0.000,0.000,2.200,4.400,2,2
us10/n513,65,1600,11194,43332,3.871,6.480,4.500,5.400,1.200,13.200,2,4
us10/n514,65,1600,11194,43332,3.871,11.840,0.054,0.800,14.800,31.200,2,10
us10/n515,65,1600,11194,43332,3.871,10.080,0.143,1.200,8.400,19.200,2,6
us10/n516,65,1600,11194,43332,3.871,4.560,0.079,0.600,7.600,16.400,2,4
us10/n517,65,1600,11194,43332,3.871,3.200,0.312,1.000,3.200,8.400,4,4
us10/n518,65,1600,11194,43332,3.871,7.040,1.455,3.200,2.200,10.800,3,5
us10/n519,65,1600,11194,43332,3.871,1.560,39.000,7.800,0.200,16.000,2,8
us10/n520,65,1600,11194,43332,3.871,2.720,4.250,3.400,0.800,8.400,2,4
us10/n521,65,1600,11194,43332,3.871,1.040,6.500,2.600,0.400,6.000,2,4
us10/n522,65,1600,11194,43332,3.871,0.880,5.500,2.200,0.400,5.200,3,3
us10/n523,65,1600,11194,43332,3.871,0.280,0.143,0.200,1.400,3.200,2,2
us10/n524,65,1600,11194,43332,3.871,200.640,1.152,15.200,13.200,56.800,2,8
us10/n525,65,1600,11194,43332,3.871,2.040,0.176,0.600,3.400,8.000,2,6
us10/n526,65,1600,11194,43332,3.871,22.040,1.526,5.800,3.800,19.200,2,4
us10/n527,65,1600,11194,43332,3.871,10.400,0.096,1.000,10.400,22.800,3,8
us10/n528,65,1600,11194,43332,3.871,1.760,11.000,4.400,0.400,9.600,3,5
us10/n529,65,1600,11194,43332,3.871,1.440,0.250,0.600,2.400,6.000,3,2
us10/n530,65,1600,11194,43332,3.871,0.400,2.500,1.000,0.400,2.800,2,2
us10/n531,65,1600,11194,43332,3.871,0.480,3.000,1.200,0.400,3.200,2,4
us10/n532,65,1600,11194,43332,3.871,0.720,0.500,0.600,1.200,3.600,2,2
us10/n533,65,1600,11194,43332,3.871,0.240,1.500,0.600,0.400,2.000,2,2
us10/n534,65,1600,11194,43332,3.871,0.000,0.000,2.600,0.000,5.200,2,4
us10/n535,65,1600,11194,43332,3.871,20.800,0.123,1.600,13.000,29.200,2,6
us10/n536,65,1600,11194,43332,3.871,0.600,15.000,3.000,0.200,6.400,2,4
us10/n537,65,1600,11194,43332,3.871,3.360,2.333,2.800,1.200,8.000,2,6
us10/n538,65,1600,11194,43332,3.871,7.280,0.269,1.400,5.200,13.200,3,5
us10/n539,65,1600,11194,43332,3.871,0.640,4.000,1.600,0.400,4.000,2,4
us10/n540,65,1600,11194,43332,3.871,0.880,0.182,0.400,2.200,5.200,2,2
us10/n541,65,1600,11194,43332,3.871,22.080,8.625,13.800,1.600,30.800,2,4
us10/n542,65,1600,11194,43332,3.871,119.040,0.774,9.600,12.400,44.000,4,9
us10/n543,65,1600,11194,43332,3.871,1.520,9.500,3.800,0.400,8.400,2,6
us10/n544,65,1600,11194,43332,3.871,1.760,0.364,0.800,2.200,6.000,2,4
us10/n545,65,1600,11194,43332,3.871,2.240,1.143,1.600,1.400,6.000,2,4
us10/n546,65,1600,11194,43332,3.871,2.040,0.176,0.600,3.400,8.000,2,2
us10/n547,65,1600,11194,43332,3.871,0.560,0.286,0.400,1.400,3.600,2,2
us10/n548,65,1600,11194,43332,3.871,8.000,0.320,1.600,5.000,13.200,2,6
us10/n549,65,1600,11194,43332,3.871,2.320,0.069,0.400,5.800,12.400,2,2
us10/n550,65,1600,11194,43332,3.871,11.200,0.229,1.600,7.000,17.200,2,6
us10/n551,65,1600,11194,43332,3.871,125.120,0.169,4.600,27.200,63.600,2,10
us10/n552,65,1600,11194,43332,3.871,2.200,2.200,2.200,1.000,6.400,2,4
us10/n553,65,1600,11194,43332,3.871,12.000,0.083,1.000,12.000,26.000,2,6
us10/n554,65,1600,11194,43332,3.871,0.000,0.000,2.800,0.000,5.600,2,4
us10/n555,65,1600,11194,43332,3.871,3.640,1.857,2.600,1.400,8.000,2,4
us10/n556,65,1600,11194,43332,3.871,0.480,0.083,0.200,2.400,5.200,2,2
us10/n557,65,1600,11194,43332,3.871,29.400,0.067,1.400,21.000,44.800,2,10
us10/n558,65,1600,11194,43332,3.871,0.720,0.500,0.600,1.200,3.600,2,2
us10/n559,65,1600,11194,43332,3.871,3.840,0.667,1.600,2.400,8.000,2,4
us10/n560,65,1600,11194,43332,3.871,0.000,0.000,0.000,4.200,8.400,2,2
us10/n561,65,1600,11194,43332,3.871,1.520,9.500,3.800,0.400,8.400,3,4
us10/n562,65,1600,11194,43332,3.871,81.975,2.745,15.000,5.465,40.930,6,15
us10/n563,65,1600,11194,43332,3.871,0.800,0.800,0.800,1.000,3.600,2,4
us10/n564,65,1600,11194,43332,3.871,0.480,12.000,2.400,0.200,5.200,2,4
us10/n565,65,1600,11194,43332,3.871,6.720,0.214,1.200,5.600,13.600,4,6
us10/n566,65,1600,11194,43332,3.871,0.960,6.000,2.400,0.400,5.600,2,4
us10/n567,65,1600,11194,43332,3.871,0.680,17.000,3.400,0.200,7.200,2,4
us10/n568,65,1600,11194,43332,3.871,4.840,1.000,2.200,2.200,8.800,2,4
us10/n569,65,1600,11194,43332,3.871,0.200,5.000,1.000,0.200,2.400,2,4
us10/n570,65,1600,11194,43332,3.871,7.040,0.688,2.200,3.200,10.800,2,4
us10/n571,65,1600,11194,43332,3.871,5.000,0.200,1.000,5.000,12.000,2,4
us10/n572,65,1600,11194,43332,3.871,26.840,5.545,12.200,2.200,28.800,2,8
us10/n573,65,1600,11194,43332,3.871,1.680,4.667,2.800,0.600,6.800,2,4
us10/n574,65,1600,11194,43332,3.871,1.440,0.250,0.600,2.400,6.000,3,2
us10/n575,65,1600,11194,43332,3.871,3.080,0.636,1.400,2.200,7.200,2,2
us10/n576,65,1600,11194,43332,3.871,4.160,6.500,5.200,0.800,12.000,2,4
us10/n577,65,1600,11194,43332,3.871,4.000,0.250,1.000,4.000,10.000,2,2
us10/n578,65,1600,11194,43332,3.871,3.960,0.818,1.800,2.200,8.000,2,4
us10/n579,65,1600,11194,43332,3.871,62.320,0.232,3.800,16.400,40.400,3,9
us10/n580,65,1600,11194,43332,3.871,9.600,0.104,1.000,9.600,21.200,3,3
us10/n581,65,1600,11194,43332,3.871,0.480,3.000,1.200,0.400,3.200,2,2
us10/n582,65,1600,11194,43332,3.871,0.320,2.000,0.800,0.400,2.400,2,2
us10/n583,65,1600,11194,43332,3.871,0.840,0.429,0.600,1.400,4.000,2,2
us10/n584,65,1600,11194,43332,3.871,51.200,0.312,4.000,12.800,33.600,3,11
us10/n585,65,1600,11194,43332,3.871,0.880,5.500,2.200,0.400,5.200,2,4
us10/n586,65,1600,11194,43332,3.871,1.120,28.000,5.600,0.200,11.600,2,4
us10/n587,65,1600,11194,43332,3.871,28.080,0.115,1.800,15.600,34.800,2,6
us10/n588,65,1600,11194,43332,3.871,3.080,0.636,1.400,2.200,7.200,2,2
us10/n589,65,1600,11194,43332,3.871,1.320,33.000,6.600,0.200,13.600,2,4
us10/n590,65,1600,11194,43332,3.871,5.760,1.000,2.400,2.400,9.600,2,4
us10/n591,65,1600,11194,43332,3.871,88.200,1.800,12.600,7.000,39.200,4,13
us10/n592,65,1600,11194,43332,3.871,1.440,0.250,0.600,2.400,6.000,2,2
us10/n593,65,1600,11194,43332,3.871,123.760,4.577,23.800,5.200,58.000,5,20
us10/n594,65,1600,11194,43332,3.871,5.040,14.000,8.400,0.600,18.000,2,4
us10/n595,65,1600,11194,43332,3.871,7.000,0.143,1.000,7.000,16.000,2,4
us10/n596,65,1600,11194,43332,3.871,10.080,7.000,8.400,1.200,19.200,2,6
us10/n597,65,1600,11194,43332,3.871,14.560,0.135,1.400,10.400,23.600,2,6
us10/n598,65,1600,11194,43332,3.871,3.200,0.200,0.800,4.000,9.600,2,6
us10/n599,65,1600,11194,43332,3.871,14.560,0.464,2.600,5.600,16.400,3,8
us10/n600,65,1600,11194,43332,3.871,0.520,13.000,2.600,0.200,5.600,2,4
us10/n601,65,1600,11194,43332,3.871,6.480,0.056,0.600,10.800,22.800,2,6
us10/n602,65,1600,11194,43332,3.871,2.560,0.250,0.800,3.200,8.000,2,2
us10/n603,65,1600,11194,43332,3.871,3.120,19.500,7.800,0.400,16.400,3,6
us10/n604,65,1600,11194,43332,3.871,5.320,2.714,3.800,1.400,10.400,2,4
us10/n605,65,1600,11194,43332,3.871,1.800,45.000,9.000,0.200,18.400,2,4
us10/n606,65,1600,11194,43332,3.871,147.600,0.549,9.000,16.400,50.800,4,12
us10/n607,65,1600,11194,43332,3.871,2.160,1.500,1.800,1.200,6.000,3,5
us10/n608,65,1600,11194,43332,3.871,0.440,0.091,0.200,2.200,4.800,2,2
us10/n609,65,1600,11194,43332,3.871,0.560,3.500,1.400,0.400,3.600,2,2
us10/n610,65,1600,11194,43332,3.871,10.640,5.429,7.600,1.400,18.000,2,4
us10/n611,65,1600,11194,43332,3.871,1.400,0.714,1.000,1.400,4.800,2,4
us10/n612,65,1600,11194,43332,3.871,0.000,0.000,0.000,1.200,2.400,2,2
us10/n613,65,1600,11194,43332,3.871,0.000,0.000,0.000,2.400,4.800,2,2
us10/n614,65,1600,11194,43332,3.871,3.960,1.222,2.200,1.800,8.000,2,4
us10/n615,65,1600,11194,43332,3.871,1.200,7.500,3.000,0.400,6.800,3,6
us10/n616,65,1600,11194,43332,3.871,91.560,0.193,4.200,21.800,52.000,2,6
us10/n617,65,1600,11194,43332,3.871,0.800,0.200,0.400,2.000,4.800,2,2
us10/n618,65,1600,11194,43332,3.871,0.000,0.000,2.800,0.000,5.600,2,4
us10/n619,65,1600,11194,43332,3.871,132.480,0.391,7.200,18.400,51.200,7,19
us10/n620,65,1600,11194,43332,3.871,116.160,0.667,8.800,13.200,44.000,6,19
us10/n621,65,1600,11194,43332,3.871,0.320,8.000,1.600,0.200,3.600,2,2
us10/n622,65,1600,11194,43332,3.871,0.280,0.143,0.200,1.400,3.200,2,2
us10/n623,65,1600,11194,43332,3.871,14.400,1.111,4.000,3.600,15.200,3,5
us10/n624,65,1600,11194,43332,3.871,10.360,0.189,1.400,7.400,17.600,3,9
us10/n625,65,1600,11194,43332,3.871,0.720,4.500,1.800,0.400,4.400,2,4
us10/n626,65,1600,11194,43332,3.871,1.440,0.444,0.800,1.800,5.200,2,2
us10/n627,65,1600,11194,43332,3.871,2.880,2.000,2.400,1.200,7.200,2,4
us10/n628,65,1600,11194,43332,3.871,0.880,0.182,0.400,2.200,5.200,2,2
us10/n629,65,1600,11194,43332,3.871,0.480,0.333,0.400,1.200,3.200,2,4
us10/n630,65,1600,11194,43332,3.871,0.000,0.000,0.000,1.400,2.800,2,2
us10/n631,65,1600,11194,43332,3.871,15.120,1.167,4.200,3.600,15.600,2,6
us10/n632,65,1600,11194,43332,3.871,2.160,0.019,0.200,10.800,22.000,2,6
us10/n633,65,1600,11194,43332,3.871,3.840,2.667,3.200,1.200,8.800,2,4
us10/n634,65,1600,11194,43332,3.871,16.800,0.467,2.800,6.000,17.600,4,6
us10/n635,65,1600,11194,43332,3.871,76.560,0.439,5.800,13.200,38.000,5,13
us10/n636,65,1600,11194,43332,3.871,1.440,1.000,1.200,1.200,4.800,2,2
us10/n637,65,1600,11194,43332,3.871,0.480,3.000,1.200,0.400,3.200,2,2
us10/n638,65,1600,11194,43332,3.871,0.240,6.000,1.200,0.200,2.800,2,4
us10/n639,65,1600,11194,43332,3.871,1.200,0.033,0.200,6.000,12.400,2,2
us10/n640,65,1600,11194,43332,3.871,12.960,0.111,1.200,10.800,24.000,4,8
us10/n641,65,1600,11194,43332,3.871,0.000,0.000,0.000,5.000,10.000,2,2
us10/n642,65,1600,11194,43332,3.871,1.920,1.333,1.600,1.200,5.600,2,2
us10/n643,65,1600,11194,43332,3.871,4.000,6.250,5.000,0.800,11.600,2,4
us10/n644,65,1600,11194,43332,3.871,29.400,0.600,4.200,7.000,22.400,5,15
us10/n645,65,1600,11194,43332,3.871,357.120,0.431,12.400,28.800,82.400,7,24
us10/n646,65,1600,11194,43332,3.871,30.800,0.255,2.800,11.000,27.600,4,9
us10/n647,65,1600,11194,43332,3.871,0.360,9.000,1.800,0.200,4.000,2,4
us10/n648,65,1600,11194,43332,3.871,1.320,0.273,0.600,2.200,5.600,2,4
us10/n649,65,1600,11194,43332,3.871,1.360,34.000,6.800,0.200,14.000,2,4
us10/n650,65,1600,11194,43332,3.871,3.000,0.120,0.600,5.000,11.200,2,2
us10/n651,65,1600,11194,43332,3.871,0.480,0.083,0.200,2.400,5.200,2,2
us10/n652,65,1600,11194,43332,3.871,40.480,0.120,2.200,18.400,41.200,2,6
us10/n653,65,1600,11194,43332,3.871,126.720,0.611,8.800,14.400,46.400,2,10
us10/n654,65,1600,11194,43332,3.871,9.120,1.583,3.800,2.400,12.400,2,4
us10/n655,65,1600,11194,43332,3.871,1.360,8.500,3.400,0.400,7.600,2,4
us10/n656,65,1600,11194,43332,3.871,8.960,0.071,0.800,11.200,24.000,3,7
us10/n657,65,1600,11194,43332,3.871,9.480,0.038,0.600,15.800,32.800,2,6
us10/n658,65,1600,11194,43332,3.871,0.240,0.167,0.200,1.200,2.800,2,4
us10/n659,65,1600,11194,43332,3.871,1.120,0.571,0.800,1.400,4.400,2,4
us10/n660,65,1600,11194,43332,3.871,1.440,0.250,0.600,2.400,6.000,2,10
us10/n661,65,1600,11194,43332,3.871,2.800,1.429,2.000,1.400,6.800,2,6
us10/n662,65,1600,11194,43332,3.871,0.720,0.500,0.600,1.200,3.600,2,2
us10/n663,65,1600,11194,43332,3.871,0.880,0.182,0.400,2.200,5.200,2,2
us10/n664,65,1600,11194,43332,3.871,0.360,9.000,1.800,0.200,4.000,3,5
us10/n665,65,1600,11194,43332,3.871,419.520,1.239,22.800,18.400,82.400,9,23
us10/n666,65,1600,11194,43332,3.871,74.400,2.067,12.400,6.000,36.800,3,10
us10/n667,65,1600,11194,43332,3.871,0.480,0.333,0.400,1.200,3.200,2,2
us10/n668,65,1600,11194,43332,3.871,0.000,0.000,0.000,4.800,9.600,2,6
us10/n669,65,1600,11194,43332,3.871,20.160,3.500,8.400,2.400,21.600,2,4
us10/n670,65,1600,11194,43332,3.871,34.240,0.075,1.600,21.400,46.000,2,10
us10/n671,65,1600,11194,43332,3.871,5.280,0.917,2.200,2.400,9.200,2,4
us10/n672,65,1600,11194,43332,3.871,19.920,0.072,1.200,16.600,35.600,2,6
us10/n673,65,1600,11194,43332,3.871,102.680,0.113,3.400,30.200,67.200,3,12
us10/n674,65,1600,11194,43332,3.871,0.000,0.000,0.000,5.000,10.000,2,2
us10/n675,65,1600,11194,43332,3.871,0.520,13.000,2.600,0.200,5.600,2,4
us10/n676,65,1600,11194,43332,3.871,31.920,0.553,4.200,7.600,23.600,2,6
us10/n677,65,1600,11194,43332,3.871,0.160,4.000,0.800,0.200,2.000,2,4
us10/n678,65,1600,11194,43332,3.871,26.640,0.122,1.800,14.800,33.200,4,12
us10/n679,65,1600,11194,43332,3.871,450.080,1.196,23.200,19.400,85.200,7,22
us10/n680,65,1600,11194,43332,3.871,43.200,0.833,6.000,7.200,26.400,4,10
us10/n681,65,1600,11194,43332,3.871,4.800,0.300,1.200,4.000,10.400,2,4
us10/n682,65,1600,11194,43332,3.871,0.720,0.056,0.200,3.600,7.600,2,2
us10/n683,65,1600,11194,43332,3.871,0.440,0.091,0.200,2.200,4.800,2,2
us10/n684,65,1600,11194,43332,3.871,38.160,2.944,10.600,3.600,28.400,5,11
us10/n685,65,1600,11194,43332,3.871,54.720,1.056,7.600,7.200,29.600,6,13
us10/n686,65,1600,11194,43332,3.871,42.000,2.381,10.000,4.200,28.400,2,4
us10/n687,65,1600,11194,43332,3.871,5.760,4.000,4.800,1.200,12.000,2,4
us10/n688,65,1600,11194,43332,3.871,6.200,0.006,0.200,31.000,62.400,2,10
us10/n689,65,1600,11194,43332,3.871,4.320,0.750,1.800,2.400,8.400,2,4
us10/n690,65,1600,11194,43332,3.871,19.600,10.000,14.000,1.400,30.800,5,9
us10/n691,65,1600,11194,43332,3.871,1.960,1.000,1.400,1.400,5.600,2,2
us10/n692,65,1600,11194,43332,3.871,0.280,7.000,1.400,0.200,3.200,2,4
us10/n693,65,1600,11194,43332,3.871,388.080,0.409,12.600,30.800,86.800,10,35
us10/n694,65,1600,11194,43332,3.871,223.440,0.582,11.400,19.600,62.000,13,28
us10/n695,65,1600,11194,43332,3.871,5.920,0.108,0.800,7.400,16.400,2,4
us10/n696,65,1600,11194,43332,3.871,0.400,2.500,1.000,0.400,2.800,2,4
us10/n697,65,1600,11194,43332,3.871,30.800,0.255,2.800,11.000,27.600,2,6
us10/n698,65,1600,11194,43332,3.871,25.920,0.500,3.600,7.200,21.600,4,9
us10/n699,65,1600,11194,43332,3.871,2.640,0.545,1.200,2.200,6.800,2,4
us10/n700,65,1600,11194,43332,3.871,6.960,0.207,1.200,5.800,14.000,2,6
us10/n701,65,1600,11194,43332,3.871,57.600,0.069,2.000,28.800,61.600,7,23
us10/n702,65,1600,11194,43332,3.871,1.520,9.500,3.800,0.400,8.400,2,4
us10/n703,65,1600,11194,43332,3.871,12.600,0.257,1.800,7.000,17.600,4,6
us10/n704,65,1600,11194,43332,3.871,0.320,2.000,0.800,0.400,2.400,2,2
us10/n705,65,1600,11194,43332,3.871,1.200,0.833,1.000,1.200,4.400,2,4
us10/n706,65,1600,11194,43332,3.871,0.320,0.125,0.200,1.600,3.600,2,2
us10/n707,65,1600,11194,43332,3.871,0.760,19.000,3.800,0.200,8.000,2,6
